id_bu,id_bu_encuesta,encuesta,encuesta_a,encuesta_m,pond,secu,estrato,region_3,zona_u_r,gse,bienestar_2,bienestar_7_a,bienestar_7_d,bienestar_7_f,bienestar_7_b,bienestar_7_g,bienestar_7_h,bienestar_7_c,bienestar_7_e,bienestar_7_j,percepcion_1_a,percepcion_1_b,percepcion_1_c,percepcion_2,percepcion_3,percepcion_5,percepcion_6,percepcion_38,percepcion_4,eval_gob_1,iden_pol_2,eval_act_pol_1_fh,eval_act_pol_1_co,eval_act_pol_1_ae,eval_act_pol_1_el,eval_act_pol_1_dv,eval_act_pol_1_ca,eval_act_pol_1_gu,eval_act_pol_1_en,eval_act_pol_1_gm,eval_act_pol_1_em,eval_act_pol_1_hb,eval_act_pol_1_ft,eval_act_pol_1_gq,eval_act_pol_1_gw,eval_act_pol_1_hd,eval_act_pol_1_gt,confianza_6_a,confianza_6_b,confianza_6_c,confianza_6_j,confianza_6_d,confianza_6_e,confianza_6_f,confianza_6_n,confianza_6_x,confianza_6_g,confianza_6_h,confianza_6_i,confianza_6_k,confianza_6_s,confianza_6_o,confianza_6_p,confianza_6_r,confianza_6_m,confianza_6_ab,confianza_6_ac,democracia_21,ciudadania_28_c,democracia_38,democracia_39_a,democracia_39_b,democracia_40_a,democracia_40_b,democracia_40_c,democracia_40_d,religion_14,pobreza_39_a,pobreza_39_n,pobreza_39_e,pobreza_39_g,pobreza_39_h,pobreza_39_m,pobreza_112,pobreza_113,percepcion_32_a,percepcion_32_b,pobreza_63,pobreza_115,pobreza_13_a,pobreza_13_b,pobreza_13_c,bienestar_23_a,bienestar_23_b,bienestar_23_c,bienestar_23_d,bienestar_24,interes_pol_24_a,interes_pol_24_b,interes_pol_24_c,interes_pol_24_d,interes_pol_24_e,interes_pol_18_a,interes_pol_18_j,interes_pol_18_b,interes_pol_18_c,interes_pol_18_d,interes_pol_18_k,interes_pol_18_l,interes_pol_18_e,interes_pol_18_f,interes_pol_18_h,interes_pol_18_m,interes_pol_18_n,interes_pol_18_o,interes_pol_18_p,interes_pol_18_g,interes_pol_18_q,interes_pol_18_r,interes_pol_25,redes_1,redes_59_a,redes_59_b,redes_59_c,redes_59_d,redes_59_e,redes_60_a,redes_60_b,redes_61,religion_63,pobreza_62,pobreza_109_a,pobreza_109_b,pobreza_109_c,pobreza_109_d,pobreza_109_e,pobreza_109_f,pobreza_109_g,pobreza_109_h,pobreza_109_i,pobreza_1_a,pobreza_1_b,pobreza_2_a,pobreza_2_b,educacion_104_a,pobreza_75_e,pobreza_75_d,pobreza_75_c,pobreza_75_a,pobreza_75_b,pobreza_75_f,pobreza_75_g,pobreza_76_e,pobreza_76_d,pobreza_76_c,pobreza_76_a,pobreza_76_b,pobreza_76_f,pobreza_76_g,pobreza_116,interes_pol_1_b,iden_pol_3,iden_pol_3_a,elec_part_37,elec_pres_144_a,elec_pres_144_b_2,elec_pres_145_a,elec_pres_145_b,elec_pres_1,sexo,edad,info_enc_59_2,info_enc_58,info_enc_30_b,info_enc_8,estado_civil_g,info_enc_61,esc_nivel_1_c,info_enc_57,info_hogar_28_c,pobreza_100,info_enc_62
1027-93,1027,93,2025,3,1.709186009602334,93106,12,8,1,1,5,5,5,5,4,3,3,3,4,3,5,11,26,2,1,3,3,5,3,2,10,1,3,3,2,3,6,6,6,2,6,6,6,6,6,6,6,4,4,1,4,2,3,3,3,2,4,1,4,3,3,3,3,3,2,4,3,3,1,5,2,1,1,1,1,1,2,1,1,1,1,4,1,3,4,1,5,5,4,11,13,1,1,0,0,3,3,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,2,3,10,3,5,3,4,5,0,1,1,5,5,0,5,0,0,5,5,5,11,8,3,8,6,1,1,2,1,2,1,2,2,1,1,2,1,1,1,3,5,15,15,1,2,,1,9,20,1,27,1,2,,1,8,2,4,1,,2,1
1028-93,1028,93,2025,3,.4627317661007331,93104,12,8,1,4,8,5,-7,4,5,4,4,5,4,4,2,1,9,3,2,2,3,3,2,2,7,2,3,5,2,3,3,6,6,6,6,6,6,6,6,6,6,4,4,1,4,3,3,3,2,2,4,1,4,4,2,2,4,2,2,4,3,2,2,5,2,2,1,1,1,1,2,4,3,3,4,4,1,4,4,8,1,5,5,6,5,1,5,2,4,4,1,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,5,4,3,4,5,5,7,0,0,0,0,0,0,0,0,0,7,6,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,15,15,1,1,,11,13,20,2,40,1,2,,1,5,2,4,1,,4,1
1029-93,1029,93,2025,3,.6631040803439234,93161,20,13,1,2,5,4,5,-7,4,4,2,2,4,4,11,3,14,2,2,2,3,4,2,1,7,4,4,4,-9,2,3,4,4,6,4,2,4,6,6,6,6,3,4,1,3,3,3,3,2,3,3,1,2,2,2,1,2,1,2,3,3,2,1,4,2,1,2,1,1,3,2,2,1,2,2,3,1,5,4,6,4,7,4,9,7,5,7,7,4,9,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,2,4,6,9,8,6,4,4,3,6,8,2,5,3,5,3,7,2,1,1,1,6,5,8,5,2,3,3,3,3,2,2,2,1,1,1,1,2,1,2,4,10,,1,-9,,3,9,-9,2,58,1,2,,2,8,2,4,1,,1,8
103-93,103,93,2025,3,.6987924810377926,93227,20,13,1,4,1,5,1,4,4,4,1,1,1,1,5,10,1,2,2,3,3,5,3,2,-8,2,5,2,1,4,3,3,4,6,3,2,2,-8,6,6,2,2,4,1,4,3,4,1,4,4,4,1,4,4,1,1,2,1,1,2,3,3,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,5,1,10,1,9,-8,7,10,0,0,1,1,1,4,4,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,1,12,12,-8,1,2,5,0,7,10,0,10,10,10,0,10,10,10,10,4,6,8,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,15,15,1,1,,1,9,-6,2,75,8,2,,1,1,2,1,2,1,4,1
1030-93,1030,93,2025,3,1.170487545157746,93161,20,13,1,2,8,4,5,4,4,4,4,4,4,2,3,1,14,2,3,4,3,4,2,2,5,3,4,3,3,2,3,4,2,6,4,4,3,6,6,6,6,3,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,2,2,3,4,1,2,10,2,2,2,1,2,1,3,2,1,4,2,3,1,1,6,5,8,1,0,1,13,11,9,10,7,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,5,3,4,4,9,10,10,5,10,3,5,3,9,5,3,10,6,5,8,5,5,2,2,2,3,1,3,2,2,1,2,1,1,1,2,2,5,15,15,1,1,,1,5,13,2,38,14,2,,1,8,2,6,1,,1,1
1031-93,1031,93,2025,3,2.886115123566279,93176,20,13,1,1,10,5,5,-7,5,5,5,4,4,4,3,5,14,3,2,5,3,3,2,2,10,3,3,4,3,4,3,3,4,3,5,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,1,3,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,8,5,7,-9,,,0,0,0,0,3,1,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,,2,3,3,3,5,3,5,5,5,8,8,0,4,0,0,0,0,0,0,0,6,7,3,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,24,,1,1,,3,7,21,1,58,1,2,,2,8,2,8,2,8,8,1
1032-93,1032,93,2025,3,.4587509111526701,93179,20,13,1,1,9,4,4,5,3,4,4,4,5,4,5,2,3,2,1,4,3,4,2,2,7,2,2,4,2,5,2,3,3,2,3,2,4,3,5,3,1,1,2,1,3,2,1,2,1,3,3,1,3,3,2,2,2,2,2,2,1,1,3,5,2,1,1,1,1,1,2,3,1,4,3,4,3,3,3,1,5,7,5,7,8,4,2,2,2,2,3,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,,3,1,1,2,7,1,4,5,8,8,8,1,3,1,2,4,2,5,4,5,1,5,3,5,10,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,18,,1,2,,8,1,-9,1,70,1,2,,1,1,2,10,1,,7,1
1033-93,1033,93,2025,3,1.057469690626589,93176,20,13,1,1,10,4,5,4,4,4,4,4,4,4,14,9,3,2,1,3,3,3,2,2,-9,3,3,3,6,6,3,2,6,6,6,6,6,6,6,6,6,2,-9,-9,-9,-9,3,4,3,3,-9,2,3,3,-9,3,-9,-9,-9,4,4,3,-9,5,3,3,1,2,2,1,3,1,1,2,2,2,1,2,6,4,1,5,5,1,9,5,10,10,-7,-7,2,1,3,4,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,,3,1,1,12,12,12,5,5,5,5,5,0,10,5,0,0,0,5,0,10,2,6,1,3,4,1,1,2,1,1,-9,1,1,1,1,1,1,1,1,4,5,15,15,1,-9,,3,7,13,2,55,1,2,,1,1,2,6,2,6,1,1
1034-93,1034,93,2025,3,1.31201853582606,93177,20,13,1,1,8,5,5,5,5,5,5,5,5,5,5,10,3,1,2,4,3,4,2,2,7,1,2,5,2,5,2,5,1,1,3,3,4,2,1,4,1,1,3,1,3,4,1,4,1,4,3,1,4,4,4,3,3,1,1,4,4,2,3,6,3,3,1,1,1,1,2,2,1,2,2,2,2,1,1,1,8,6,5,-9,,,0,0,0,0,3,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,5,5,5,7,7,1,9,2,2,1,1,9,6,9,6,10,3,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,10,,1,2,,1,7,-9,2,73,1,2,,1,1,2,6,2,8,8,1
1035-93,1035,93,2025,3,1.812769721403353,93179,20,13,1,1,10,5,5,5,5,5,5,5,5,5,3,6,14,2,2,5,2,5,2,2,10,1,1,5,1,5,1,3,3,1,3,1,4,1,3,4,1,1,4,1,4,3,3,3,2,4,4,1,4,1,2,3,3,1,4,4,3,1,3,10,1,1,1,1,1,1,3,1,1,3,1,3,1,2,5,5,6,10,8,-8,,,10,10,10,0,3,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,4,5,1,3,5,5,5,7,1,8,2,3,1,3,6,3,9,6,1,3,8,9,2,2,1,2,2,2,2,1,1,1,1,1,1,1,3,1,15,15,1,2,,2,13,-6,1,52,1,2,,1,1,2,10,1,,10,1
1036-93,1036,93,2025,3,.6315043289401612,93161,20,13,1,2,8,4,5,5,4,4,5,5,5,5,1,10,3,2,1,3,2,4,2,2,8,2,3,4,2,4,6,3,3,3,6,4,2,2,4,5,6,3,3,4,3,4,3,3,3,3,4,3,4,4,3,3,4,4,4,4,4,1,2,8,1,1,1,1,1,1,3,4,2,2,3,3,3,1,3,1,4,7,6,7,4,2,9,9,8,6,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8,3,4,4,4,4,4,5,5,1,7,7,5,5,6,6,5,7,9,6,6,6,4,3,2,6,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,5,13,,1,2,,1,3,21,2,82,1,2,,1,7,2,8,1,,1,7
1037-93,1037,93,2025,3,5.24013436511275,93140,20,13,1,1,5,3,4,2,4,-7,3,4,4,2,3,14,26,1,3,3,3,5,3,2,6,1,1,1,2,2,1,3,1,1,1,3,2,2,6,5,1,3,3,2,4,3,4,3,3,3,4,2,4,4,2,3,3,2,3,3,2,1,2,5,1,1,1,1,1,2,2,3,2,3,3,3,2,1,1,5,1,5,5,5,2,7,10,10,10,10,3,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,,3,2,5,12,11,4,4,4,5,10,10,0,10,0,0,0,0,10,4,10,1,9,3,2,5,2,1,2,1,1,1,1,2,1,2,1,1,1,2,3,3,20,,2,,5,1,9,-9,1,74,1,1,5,1,8,2,4,2,8,2,7
1038-93,1038,93,2025,3,.6315043289401612,93161,20,13,1,2,10,5,5,5,5,4,5,5,4,4,3,1,10,3,2,5,3,4,1,1,5,4,4,4,3,3,4,4,3,5,4,3,3,3,4,4,3,3,2,2,3,3,3,3,1,3,2,1,3,3,3,2,3,2,2,2,3,1,1,5,2,2,1,2,2,2,3,2,1,2,2,2,2,1,4,4,5,5,5,6,1,9,4,10,10,8,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,12,4,3,5,5,8,5,9,8,3,8,2,5,9,7,8,9,6,3,10,5,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,15,15,1,4,,9,5,21,2,72,1,2,,1,1,2,8,2,8,8,7
1039-93,1039,93,2025,3,1.362669163649659,93245,20,13,1,2,10,4,4,-7,4,4,2,2,4,4,3,9,26,1,3,2,3,5,3,2,5,1,1,3,1,2,1,1,1,1,1,1,1,1,1,3,1,4,3,1,4,4,3,4,4,3,4,1,4,2,3,4,4,1,3,4,3,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,2,5,5,7,6,2,1,5,1,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-9,,2,12,12,12,12,12,4,4,6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,9,-8,-8,-8,,-8,-8,,21,1,42,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8
104-93,104,93,2025,3,1.151036782472779,93227,20,13,1,3,6,3,4,5,5,3,3,3,4,3,8,5,2,2,2,2,3,4,2,3,-8,3,4,3,3,3,3,3,3,3,3,3,3,6,6,3,6,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,-8,2,5,2,1,2,2,1,2,2,2,2,3,2,2,2,1,2,6,7,5,5,1,9,11,6,10,8,10,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,5,4,8,3,4,4,3,5,7,8,7,0,8,0,6,0,8,8,5,10,5,3,4,2,2,1,2,1,2,1,1,1,1,1,1,1,1,3,2,15,15,1,1,,12,2,-9,2,26,1,2,,1,2,2,4,2,6,4,1
1040-93,1040,93,2025,3,1.034761715208874,93243,20,13,1,3,7,4,5,5,3,4,4,4,5,4,26,7,3,4,2,4,3,3,2,1,5,3,4,2,3,2,3,2,2,3,4,4,4,3,6,2,4,3,4,3,4,4,3,3,1,3,3,3,3,4,4,4,3,3,3,4,2,3,1,7,2,1,1,2,1,1,3,1,1,2,2,2,2,2,4,8,2,6,4,1,5,9,4,5,6,7,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-8,,4,4,1,5,11,4,4,4,5,5,6,4,5,5,4,5,6,2,3,2,6,4,2,8,4,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,7,,1,1,,1,6,20,1,46,1,2,,1,1,2,4,1,,4,1
1041-93,1041,93,2025,3,1.149954844700669,93243,20,13,1,3,10,3,-7,4,-7,5,2,4,4,4,1,10,3,2,1,2,3,4,2,2,5,2,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,4,4,3,3,4,4,4,3,4,4,4,3,4,3,3,3,4,3,1,5,1,1,1,4,1,4,3,1,1,1,1,1,1,1,6,1,2,10,5,1,9,6,10,10,10,10,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,-8,,3,12,12,12,11,12,2,2,10,5,5,0,1,5,5,7,5,1,0,1,9,8,3,8,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,5,15,15,1,1,,4,11,20,2,51,1,2,,1,8,2,2,1,,2,1
1042-93,1042,93,2025,3,2.464767453709064,93233,20,13,1,4,4,3,-7,-7,3,3,3,5,5,3,7,3,16,3,1,3,3,4,2,2,5,2,4,4,2,3,3,2,6,6,6,4,6,6,6,6,6,3,3,4,4,4,2,3,3,3,4,4,3,3,3,4,3,2,2,2,4,1,4,5,2,2,2,2,2,2,3,2,2,3,2,3,2,5,6,5,9,8,6,1,2,11,10,10,10,8,2,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,3,3,2,5,5,4,4,4,4,4,4,4,4,4,7,10,3,2,5,3,3,3,3,3,3,3,2,1,2,1,1,2,1,3,5,15,15,2,,2,2,7,13,1,18,1,2,,2,8,2,4,2,-8,8,4
1043-93,1043,93,2025,3,.9272756453154547,93063,6,5,1,3,5,5,2,3,3,-7,2,3,-7,3,1,10,13,1,2,1,3,5,2,2,-9,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,3,3,2,4,4,2,2,1,3,4,3,3,4,3,3,3,2,3,3,3,1,2,5,1,2,1,1,1,1,2,3,1,3,-8,3,1,1,3,1,8,-8,-8,1,9,14,2,4,3,5,-8,4,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,-8,2,12,2,12,12,5,5,-8,5,5,0,0,0,0,0,0,0,0,0,6,3,3,2,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,3,5,15,15,1,4,,1,2,-9,2,67,1,2,,1,1,2,1,1,,-8,7
1044-93,1044,93,2025,3,.6665605676518955,93122,16,10,1,3,9,3,-7,3,4,4,4,3,4,3,14,11,10,3,2,3,3,3,2,3,-9,1,3,4,2,2,1,3,6,3,4,3,3,4,2,6,1,3,3,1,4,3,3,4,3,2,1,1,4,4,3,3,3,2,3,3,2,3,2,6,2,2,3,3,2,2,2,2,2,4,1,3,1,3,1,5,9,7,5,9,2,6,7,5,5,3,4,4,2,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,,3,5,12,12,5,4,3,3,8,2,4,6,10,1,5,6,8,5,3,10,7,5,9,7,6,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,3,15,15,1,1,,11,5,-6,1,55,1,2,,2,5,2,6,1,,4,10
1045-93,1045,93,2025,3,.7382579408108237,93054,6,5,1,3,7,5,5,5,4,-7,4,4,5,2,1,2,9,1,3,4,2,5,3,2,8,1,1,4,1,2,1,2,1,1,6,1,1,1,2,6,6,3,3,1,4,4,4,3,1,4,3,1,4,4,4,3,4,1,3,3,4,3,2,6,1,1,1,1,1,1,3,1,1,1,1,1,2,5,3,5,1,1,10,6,9,5,0,0,0,8,1,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,1,1,1,1,1,5,5,0,10,10,0,9,10,0,0,0,10,4,10,5,7,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,-8,1,-9,,2,4,13,2,63,1,2,,1,1,2,4,1,,4,8
1046-93,1046,93,2025,3,.3220290053825792,93121,16,10,1,2,6,3,-9,3,5,-7,3,4,3,3,1,9,10,2,2,3,3,3,2,2,6,3,2,4,2,2,2,6,3,6,6,6,6,6,2,6,6,2,2,2,2,3,3,3,2,1,3,2,3,3,2,3,3,2,2,3,3,2,2,6,2,2,2,2,2,2,3,2,1,3,3,2,2,3,6,8,9,6,6,1,3,5,8,8,8,4,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,3,5,5,5,5,12,3,3,6,6,5,5,8,5,5,5,5,5,5,8,6,1,3,2,4,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,3,24,,1,1,,11,9,21,2,45,1,2,,2,5,2,5,1,,3,8
1047-93,1047,93,2025,3,.2460859802702746,93054,6,5,1,3,10,4,-7,4,4,4,4,5,4,4,3,2,16,2,2,4,3,4,2,2,8,1,2,5,1,5,1,5,1,1,5,3,1,6,1,4,6,1,2,1,3,4,3,4,2,3,3,1,4,4,3,2,4,1,3,1,4,1,2,6,1,1,1,2,1,1,1,3,2,2,1,2,3,3,6,5,7,6,5,1,3,6,7,0,3,0,1,1,1,1,4,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,12,12,5,2,1,5,1,10,10,0,0,0,0,0,0,0,0,0,4,6,3,2,6,1,3,2,1,1,3,1,1,1,2,1,1,1,1,-8,2,13,,1,2,,1,5,-9,2,61,1,2,,1,7,2,6,1,,2,7
1048-93,1048,93,2025,3,1.007450817244938,93054,6,5,1,3,10,4,4,4,4,2,4,2,4,4,3,2,9,2,3,3,2,5,3,2,5,2,4,5,2,4,2,6,6,6,4,6,4,6,6,6,6,3,3,3,4,4,3,3,4,4,3,3,4,4,4,3,3,3,3,3,4,3,1,5,1,1,1,1,1,1,2,1,1,3,1,3,1,5,1,1,5,8,5,2,7,4,5,5,0,0,3,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,1,2,5,7,10,8,0,5,0,5,0,8,8,8,10,6,3,5,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,15,15,1,2,,1,2,13,1,58,1,2,,1,1,2,4,1,,4,1
1049-93,1049,93,2025,3,5.014214329651366,93048,6,5,1,2,9,4,4,4,4,4,4,4,4,4,3,11,10,3,2,4,3,4,2,2,5,2,2,4,2,3,3,3,3,2,3,6,3,3,6,3,6,3,3,3,4,4,3,4,3,4,3,4,3,3,4,4,4,4,2,3,4,3,3,5,2,1,1,1,1,2,2,3,3,3,4,4,3,1,3,1,2,4,10,3,10,5,4,2,2,4,3,1,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,5,3,5,5,6,5,5,3,7,1,2,2,5,6,2,7,6,4,3,2,8,2,2,2,2,1,1,2,2,1,2,1,1,1,2,4,5,15,15,1,-9,,2,1,-9,2,44,1,2,,1,1,2,4,1,,4,10
105-93,105,93,2025,3,1.151036782472779,93227,20,13,1,3,5,5,5,4,-7,-7,2,4,4,5,6,4,14,3,2,3,2,-8,-8,-8,-8,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,2,4,1,1,3,2,4,3,2,2,3,3,3,2,1,2,1,2,3,1,10,1,1,1,1,1,1,2,-8,3,3,4,-8,3,3,5,9,5,10,0,1,9,5,5,0,0,0,2,3,3,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,4,3,3,3,6,3,2,5,10,10,1,0,0,0,10,0,10,0,10,5,10,5,7,8,4,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,4,15,15,2,,5,2,4,-9,2,23,2,2,,1,2,2,3,2,2,4,3
1050-93,1050,93,2025,3,3.654948054337552,93048,6,5,1,2,8,4,-7,-7,4,-7,4,4,4,5,1,5,11,3,2,3,3,4,2,2,6,2,3,2,2,3,4,6,6,6,6,3,6,6,3,6,3,3,3,4,4,3,3,3,3,3,4,3,4,4,3,3,4,3,2,3,4,1,2,5,1,1,1,1,1,1,3,4,3,4,2,4,2,5,4,1,9,4,5,11,3,1,3,3,4,3,4,2,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,3,5,3,4,5,4,5,4,4,8,3,4,5,5,7,2,8,6,5,3,4,7,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,5,15,15,1,-9,,2,3,-9,1,23,1,2,,2,8,1,7,2,4,4,4
1051-93,1051,93,2025,3,.4343821482668258,93054,6,5,1,2,6,3,-7,4,4,4,3,4,4,3,5,11,1,3,-8,3,2,3,2,3,2,3,4,1,3,1,3,6,3,4,6,6,3,3,6,1,6,4,4,4,3,3,3,3,3,4,2,3,3,3,1,3,3,4,3,3,3,1,4,0,3,2,1,2,2,3,3,1,1,3,1,1,2,2,5,4,6,4,2,1,3,5,2,3,2,5,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,12,5,3,3,3,4,4,5,6,8,6,7,3,9,5,7,6,8,8,6,5,6,3,5,2,2,1,2,2,3,2,1,1,1,1,1,1,1,4,5,15,9,1,1,,8,2,13,2,35,14,2,,1,8,2,6,1,,6,1
1052-93,1052,93,2025,3,1.115160917063952,93054,6,5,1,2,8,4,-7,-7,3,4,3,4,5,3,6,5,13,2,2,4,2,4,2,2,-8,2,2,3,1,1,2,1,1,3,3,4,3,3,1,1,4,3,-9,2,4,4,4,4,2,4,4,2,3,4,3,2,4,2,4,4,4,1,2,5,1,2,1,2,1,1,1,-9,1,2,2,3,2,3,1,1,4,10,5,8,-8,,0,0,0,0,3,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,3,4,12,4,4,4,5,5,3,8,8,0,10,0,0,0,0,10,0,10,11,4,3,8,7,2,1,2,2,2,2,1,1,1,1,1,1,1,1,4,2,15,15,1,1,,2,13,13,1,53,1,2,,2,8,2,8,1,,8,1
1053-93,1053,93,2025,3,.4152878204728351,93285,15,9,2,4,6,4,4,5,4,-7,3,4,4,4,10,6,26,2,1,3,3,4,2,2,-8,2,-8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,3,3,3,4,3,4,4,3,3,-8,4,3,3,3,3,4,4,3,3,10,1,1,1,1,1,1,2,1,1,1,1,1,1,2,5,8,3,1,0,6,13,10,0,0,0,0,2,2,2,3,-9,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,,2,3,3,1,8,1,4,4,10,10,1,5,10,0,10,0,5,10,5,10,7,3,9,3,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,5,-9,-9,1,1,,-9,,-9,2,42,1,1,5,1,1,2,4,2,4,1,8
1054-93,1054,93,2025,3,.5285963296849988,93285,15,9,2,4,10,4,4,5,4,5,2,3,4,2,10,14,7,3,3,3,3,4,2,2,8,2,4,4,3,4,4,6,6,6,6,6,6,6,6,6,2,3,2,2,3,2,3,3,2,3,1,2,3,2,3,3,1,2,2,3,4,1,1,10,1,2,1,1,1,1,1,2,1,1,2,3,1,5,5,8,9,7,4,2,3,14,0,10,10,10,1,1,1,4,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,-8,4,1,5,5,10,7,0,0,0,10,8,0,0,10,10,3,8,3,5,5,1,3,1,1,1,1,2,2,2,1,2,1,2,1,3,4,15,15,1,1,,13,3,-9,2,68,1,1,5,1,1,2,2,2,0,0,8
1055-93,1055,93,2025,3,1.886672766580694,93285,15,9,2,3,6,4,-7,-7,4,4,3,4,4,3,3,10,8,3,-8,3,2,3,2,3,5,2,3,1,2,3,2,3,3,3,4,2,4,3,3,3,3,2,1,2,3,3,2,4,2,3,3,2,3,4,2,2,2,2,2,3,4,1,2,6,2,1,1,1,1,1,1,2,2,3,3,3,1,1,4,7,5,3,5,9,1,13,2,10,5,6,3,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,,2,3,3,4,4,3,3,5,1,8,10,8,10,0,10,0,6,6,9,10,5,4,5,3,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,18,,2,,2,1,9,-9,1,20,1,1,5,2,8,2,4,2,4,4,1
